title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
DevOps Engineer - Azure Cloud Services,190624908519,INR,25 Days Ago,grey,Qcentrio,False,"DevOps,Docker,Terraform,Linux,Azure Cloud,Groovy scripting,Ansible,CI/CD",6-10 Yrs,Not disclosed,"Chennai, Hyderabad, Bengaluru",124065408,/job-listings-devops-engineer-azure-cloud-services-qcentrio-private-limited-hyderabad-chennai-bengaluru-6-to-10-years-190624908519,qcentrio-jobs-careers-6087136,"<p>Location: Coimbatore,  Pune, Greater Noida<br /><br />NP: Immediate - 30 days<br /><br /><b><u>Job Description:</u></b><br /><br />- Design, implement, and maintain CI/CD pipelines using Advanced GitLab CI/CD skills with over 6 years of experience.<br /><br />- Utilize Deep Ansible Development skills (>6 years of experience) for infrastructure automation and configuration management.<br /><br />- Demonstrate proficiency in Linux scripting for system administration tasks and automation.<br /><br />- Experience in Azure DevOps for managing and automating software delivery processes.<br /><br />- Proficient in Docker and Kubernetes for containerization and orchestration of applications.<br /><br />- Familiarity with Groovy scripting language.<br /><br />- Experience with Terraform for infrastructure as code provisioning.<br /><br />- Collaborate with cross-functional teams to optimize development processes and enhance system reliability.<br /><br />- Troubleshoot and resolve issues related to CI/CD pipelines, infrastructure, and deployments.<br /><br />- Stay updated with the latest trends and best practices in DevOps methodologies and technologies.<br /><br /></p><p><strong>Qualifications :</strong><br /><br />- Bachelor's degree in Computer Science, Engineering, or a related field.<br /><br />- 6+ years of hands-on experience in DevOps, with a focus on CI/CD, automation, and infrastructure management.<br /><br />- Proficient in Advanced GitLab CI/CD with over 6 years of experience.<br /><br />- Extensive experience with Ansible development for infrastructure automation.<br /><br />- Strong Linux scripting skills for automation and system administration tasks.<br /><br />- Solid understanding of Docker and Kubernetes for containerization and orchestration.<br /><br />- Experience working with Azure DevOps for managing software delivery pipelines.<br /><br />- Familiarity with Groovy scripting language.<br /><br />- Knowledge of Terraform for infrastructure provisioning is a plus.<br /><br />- Excellent problem-solving and communication skills.<br /><br />- Ability to work effectively in a fast-paced, dynamic environment.</p>",False,5490652,0,1718794445879,jp,1
Senior Devops Engineer,170524009585,INR,19 Days Ago,grey,Caratlane,False,"Aws Devops,Linux,Shell Scripting,Devops,Jenkins,Ansible,Ci/Cd,Cd",8-13 Yrs,Not disclosed,Chennai,1127766,/job-listings-senior-devops-engineer-caratlane-chennai-8-to-13-years-170524009585,caratlane-jobs-careers-708915,"<p> </p><ul><li>Collaboration: Facilitate communication and collaboration between development and operations teams to ensure smooth and efficient software delivery.</li><li>Continuous Integration/Continuous Deployment (CI/CD): Implement and manage CI/CD pipelines to automate building, testing, and deploying software applications.</li><li>Infrastructure as Code (IaC): Create and manage infrastructure using code (e.g., using tools like Terraform or CloudFormation) to ensure reproducibility and scalability.</li><li>Configuration Management: Manage and automate the configuration of servers and applications to maintain consistency and reduce human error.</li><li>Monitoring and Logging: Set up monitoring and logging systems to detect issues, track performance, and troubleshoot problems in real time.</li><li>Security: Collaborate with security teams to integrate security best practices into the CI/CD pipeline and ensure the security of applications and infrastructure.</li><li>Release Management: Plan and execute software releases, including rollbacks and version control.</li><li>Automation: Automate repetitive tasks, such as provisioning servers, to improve efficiency and reduce manual intervention.</li><li>Scalability: Ensure that applications can scale horizontally and vertically to meet changing demands.</li><li>High Availability: Design and implement systems that are highly available and fault-tolerant.</li><li>Documentation: Create and maintain documentation for processes, procedures, and configurations.</li><li>Problem Solving: Troubleshoot and resolve technical issues related to deployments, infrastructure, and application performance.</li></ul><br /><br />",False,4586707,0,1719300576170,jp,1
Azure Devops Engineer,130624007280,INR,30+ Days Ago,grey,Ltimindtree,False,"Azure Devops,Kubernetes,C#,Cicd Pipeline,.net,Devops,Angular,Cd",6-11 Yrs,Not disclosed,"Hybrid - Chennai, Pune, Bengaluru",124141072,/job-listings-azure-devops-engineer-ltimindtree-pune-chennai-bengaluru-6-to-11-years-130624007280,ltimindtree-jobs-careers-63124,"Experience in Support and maintenance of Azure pipelines<br><br>JD-. - Experience in strategizing devops process to support different programming languages i.e C# .NET,Angular,Python etc<br><br> Experience in creating CI / CD pipelines in Azure pipelines <br><br> Rich experience in dependency management with private and public repositories",False,7519247,0,1718264630417,jp,1
DevOps Engineer,110324501363,INR,30+ Days Ago,grey,Programming.Com,False,"artifactory,continuous integration,kubernetes,cd,python,orchestration,sonarqube,version control",4-10 Yrs,Not disclosed,"Chennai, Pune, Coimbatore, Bengaluru",124110584,/job-listings-devops-engineer-programming-com-pune-chennai-coimbatore-bengaluru-4-to-10-years-110324501363,programming-jobs-careers-124110584,"Bachelors degree in Computer Science,Engineering,or a related field<br><br>Proven experience as a DevOps Engineer or in a similar role,with 4 . 6 years of experience<br><br>Experience with automation and configuration management tools (eg,Ansible,Terraform)",False,10071940,0,1710159004000,crawled,1
AWS / DevOps Engineer,241221501635,INR,30+ Days Ago,grey,Appadore,False,"Jenkins,Docker,Continuous Integration,Devops Engineer,Ci / Cd Pipelines,Aws,Cloud Infrastructure,Python",2-7 Yrs,Not disclosed,Chennai,5774076,/job-listings-aws-devops-engineer-appadore-private-limited-chennai-2-to-7-years-241221501635,appadore-jobs-careers-5774076,"Requirement:  . . 2+ years of work experience in DevOps role and System Architecture<br><br>Experience in CI / CD principles,architecture and operations<br><br>Experience in scripting languages such as Python or Bash",False,5155424,0,1640367857000,crawled,1
DevOps Engineer,221121500623,INR,30+ Days Ago,grey,Ventuno Technologies,False,"Jenkins,Linux Administration,Cloud Security,Docker,Ansible,Network Security,Devops Engineer,Ci / Cd",3-8 Yrs,Not disclosed,Chennai,3607982,/job-listings-devops-engineer-ventuno-technologies-chennai-3-to-8-years-221121500623,ventuno-technologies-jobs-careers-307695,"Experience architecting solutions within Amazon Web Services (AWS) based cloud environment and other virtualized and software-defined system and network platforms . <br><br>Scripting using Python (2 years,a MUST) . <br><br>preferred<br><br>Experience with deployment orchestration,automation,and security configuration management (Jenkins,Puppet,Chef,etc.)",False,2883320,0,1637586893000,crawled,1
Sr. Software Engineer (DevOps),170624006226,INR,26 Days Ago,grey,Veryon,False,"EC2,Ci/Cd,AWS,Kubernetes,Jenkins,Route3,EKS,Cd",5-7 Yrs,20-25 Lacs PA,Chennai,4562194,/job-listings-sr-software-engineer-devops-veryon-chennai-5-to-7-years-170624006226,rusada-india-jobs-careers-4562194,Experience with CI / CD Jenkins and Gitlab. Understanding of Logging and Monitoring (ex: Datadog). Ability to build projects from source code in .NET and perform basic debugging on the local machine.  . Who We re Looking For The Personal Competencies That Matter. Collaborative: You have empathy for your colleagues and customers,False,7951863,0,1718648292589,jp,1
Devops Engineer-Gcp,060624502118,INR,30+ Days Ago,grey,Response Informatics,False,"continuous integration,kubernetes,nagios,ci/cd,sonar,apache tomcat,azure devops,docker",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",5456958,/job-listings-devops-engineer-gcp-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-060624502118,response-informatics-jobs-careers-4105460,Response Informatics  is looking for Devops Engineer-Gcp  to join our dynamic team and embark on a rewarding career journey<ul> <li> Implement and manage DevOps practices and infrastructure on Google Cloud Platform (GCP). </li> <li> Collaborate with development and operations teams to streamline workflows. </li> <li> Develop and maintain CI/CD pipelines for automated deployments. </li> <li> Provide technical support and troubleshooting for DevOps-related issues on GCP. </li> <li> Ensure compliance with security and data privacy standards. </li> <li> Stay updated with the latest GCP features and DevOps best practices. </li> </ul>,False,4563982,0,1717677912000,crawled,1
DevOps Engineer,040624501551,INR,30+ Days Ago,grey,Bitcot Technologies,False,"continuous integration,kubernetes,cd,nexus,github,configuration,nagios,sonarqube",3-8 Yrs,Not disclosed,"Chennai, Indore",4729884,/job-listings-devops-engineer-bitcot-technologies-indore-chennai-3-to-8-years-040624501551,bitcot-technologies-jobs-careers-4717732,Collecting and reviewing customers feedback to enhance user experience,False,3499936,0,1717502218000,crawled,1
Aws Devops Engineer,140624004802,INR,30 Days Ago,grey,Ascendion Engineering,False,"Aws Devops,Cicd Pipeline,Python,Devops,Cd,AWS,Pipeline",6-9 Yrs,9.5-14 Lacs PA,"Hybrid - Chennai, Kolkata, Delhi / NCR",6905433,/job-listings-aws-devops-engineer-ascendion-engineering-kolkata-chennai-delhi-ncr-6-to-9-years-140624004802,ascendion-engineering-jobs-careers-123649657,"Qualifications:  . Bachelors degree in Computer Science,Engineering,or related field (or equivalent experience)<br><br>Deep understanding of AWS services and hands-on experience with AWS infrastructure setup and management<br><br>Preferred Qualifications:  . AWS certifications such as AWS Certified DevOps Engineer,AWS Certified Solutions Architect,or AWS Certified SysOps Administrator",False,7740839,0,1718341279589,jp,1
Devops Engineer,140624004480,INR,30 Days Ago,grey,HB Hr Solutions,False,"Sast,Dast,Application Security,Terraform,Nexus,Ansible,On-Prem,Artifactory",7-12 Yrs,10-18 Lacs PA,"Hybrid - Chennai, Hyderabad",721455,/job-listings-devops-engineer-hb-hr-solutions-hyderabad-chennai-7-to-12-years-140624004480,hb-hr-solutions-jobs-careers-721455,"Key skill: SAST / DAST,Ansible,Terraforms,Dot Net,Ci / Cd pipelines,Artifactory,On-prem sever . We looking for the candidate having experience in Devops Engineer for 6+ yrs. and also experience in On-perm.  . <br><br>Experience: 7-12 yrs. Package: up to 21lpa.",False,9390777,0,1718338598662,jp,1
Devops + Open shift + Cp4i Engineer,120624005163,INR,30+ Days Ago,grey,Akana Services,False,"Cp4i,Cicd Pipeline,Openshift,Devops,Cicd Methodology,Cd,Pipeline,Open",3-5 Yrs,Not disclosed,Chennai,5172160,/job-listings-devops-open-shift-cp4i-engineer-akana-services-chennai-3-to-5-years-120624005163,akana-services-jobs-careers-5172160,"Experience with container orchestration platforms such as Kubernetes,Docker Swarm,or Red Hat OpenShift<br><br>- Strong understanding of CI / CD concepts,principles,and best practices,with hands-on experience using tools such as Jenkins,GitLab CI / CD -- Knowledge of cloud computing platforms such as IBM Cloud,AWS,Azure,or Google Cloud Platform",False,9382249,0,1718169119940,jp,1
Python + DevOps Developer,050724013018,INR,9 Days Ago,grey,Apidel Technologies,False,"Coding,Devops,Python,NoSQL,jenkins,Development",5-10 Yrs,Not disclosed,"Chennai, Bhubaneswar, Pune, Ahmedabad",841473,/job-listings-python-devops-developer-apidel-technologies-bhubaneswar-pune-ahmedabad-chennai-5-to-10-years-050724013018,apidel-technologies-jobs-careers-841473,"Position:Python+ DevOps Developer
Employment: Permanent 
Experience: 5+ Years
Notice period:Immediate.
Location: Ahmedabad/Bhubaneshwar/Pune/Chennai

Technical skills:
Python 
DevOps
Coding 
Jenkins
NOSQL",False,578346,0,1720184003097,jp,1
Devops Engineer,090724012425,INR,5 Days Ago,grey,Owfis Jobpe Technologies,False,"Devops,Devops Tools,Development,Devops Automation,Devops And Deployment,Deployment,Tools,Automation",3-5 Yrs,8-10 Lacs PA,"Chennai, Kolkata, Hyderabad, Pune, Ahmedabad, Bengaluru, Delhi / NCR, Mumbai (All Areas)",123967467,/job-listings-devops-engineer-owfis-jobpe-technologies-kolkata-hyderabad-pune-ahmedabad-chennai-bengaluru-delhi-ncr-mumbai-all-areas-3-to-5-years-090724012425,owfis-jobpe-technologies-jobs-careers-123967467,"A DevOps Engineer automates and optimizes software deployment, manages infrastructure, ensures continuous integration and delivery (CI/CD), monitors system performance, and enhances security.",False,9421031,0,1720528410944,jp,1
Azure Devops Engineer,070724002189,INR,6 Days Ago,grey,Rakesh Kumar,False,"Azure Kubernetes,Jenkins,Terraform,Azure Automation,Azure Devops,Azure Paas,Azure Pipelines,Azure Infrastructure",4-8 Yrs,3-6 Lacs PA,"Hybrid - Chennai, Kolkata, Mumbai, Hyderabad, Pune, Ahmedabad, Bengaluru, Delhi / NCR",124052010,/job-listings-azure-devops-engineer-rakesh-kumar-kolkata-mumbai-hyderabad-pune-ahmedabad-chennai-bengaluru-delhi-ncr-4-to-8-years-070724002189,rakesh-kumar-jobs-careers-662893,"Experience as Azure DevOps Engineer<br><br>IT experience on web-based products <br><br>experience working on large-scale,multiple-team projects",False,402720,0,1720372394015,jp,1
Azure DevOps Mlops Engineer,260624907873,INR,18 Days Ago,grey,Wipro,False,"Azure mlops,MLOPS,Terraform,Azure Cloud,Azure Devops,Azure Kubernetes,Kubernetes,Microsoft Azure",6-11 Yrs,Not disclosed,"Chennai, Hyderabad, Bengaluru",1384,/job-listings-azure-devops-mlops-engineer-wipro-limited-hyderabad-chennai-bengaluru-6-to-11-years-260624907873,wipro-jobs-careers-1384,"<p><strong>Role & responsibilities</strong> </p><br /><p> </p><p><strong>Requirement Name / Title</strong></p><p><strong>Azure</strong> <strong>DevOps Engineer (with MLOps Experience)</strong></p><p><strong>Band</strong></p><p>B3</p><p><strong>Experience</strong></p><p>6+Yrs</p><p><strong>Location</strong></p><p>Wipro ODC- Hybrid</p><p><strong>Positions</strong></p><p>2</p><p><strong>Notice</strong></p><p>Immeidate-15 Days (1 Month with serving notice,LWD)</p><p><strong>Shift</strong></p><p>(12PM/1PM-9PM/10PM)</p><br /><p><strong>Job Description / Roles & Responsibilities (in Detail)</strong></p><p>Experience:<br />• BS, MS, or PhD in Computer Science, Statistics, Applied Mathematics, Data Science, Economics or related quantitative fields<br />• 6+ years of experience deploying and productionizing machine learning models and systems with predictive modeling, machine learning, reinforcement learning, bandits, NLP/NLU, LLMs<br />• 2+ years of experience in Azure Cloud and Terraform<br />• Experience deploying machine learning models into Microsoft Azure cloud (e.g. Azure ML, Databricks, Azure Data Factory, MLFlow, AKS) with a focus on scalability at low cost<br />• Experience in building distributed pipeline, tuning, optimizing and evaluating machine learning models on large scale datasets<br />• Experience in collaborating with other engineering teams to ship and integrate machine learning models to other applications at scale<br />• Excellent Programming skills in Python and SQL, with working experience in Apache Spark, Hadoop, Kafka, Databricks, Snowflake, or other big data systems<br />• Basic understanding of LLMs (ChatGPT, LLama, Falcon, Vicuna, Bard, etc.), Langchain and NLP<br />• Experience with large scale streaming platforms (e.g. Kafka, Event Hub, Databricks Live Table / Structured Streaming), processing frameworks (e.g. Spark, Databricks) and storage engines<br />• Excellent communication skills  ability to communicate technical concepts to both technical and non-technical audiences<br />• Experience in CI/CD technology and Git</p><br /><p><strong>Preferred candidate profile</strong> </p><br /><p><strong>Mandatory Skills</strong></p><p><strong>Azure</strong> <strong>DevOps & MLOPS, Azure Cloud, Terraform.</strong></p><p><strong>Preferred Skills</strong></p><p>CI/CD, Git, NLP / LLM / AI ML , Azure ML</p><br /><p><strong>Perks and benefits</strong> </p><br /><br />",False,41608,0,1719390229904,jp,1
DevOps Engineer,260624501145,INR,18 Days Ago,grey,Ericsson,False,"Redhat,Automation,GIT,Linux,Coding,GCP,devops,Shell scripting",3-6 Yrs,Not disclosed,Chennai,1412794,/job-listings-devops-engineer-ericsson-india-global-services-pvt-ltd-chennai-3-to-6-years-260624501145,ericsson-jobs-careers-389,"<div> <div> <div> - Analyze customer needs and pre-studies to recommend appropriate DevOps solutions based on predefined strategies. </div> <div> <div> - Create detailed designs for both scripting and coding. </div> <div> - Develop an implementation proposal based on design, writing technical specifications. </div> <div> - Develop and integrate software components and automation using diverse DevOps tools. </div> <div> - Execute product configuration testing, integration and migration work in a DevOps operative environment. </div> <div> - Identify and implement improvements, analyzing processes, methods, and tools with respect to development, performance, and quality. </div> <div>   </div> <b> The skills you bring: </b> <div>   </div> <div> - Automation using Python. </div> <div> - Ansible. </div> <div> - Red Hat Open Stack. </div> <div> - Cloud Technologies (Kubernetes, Docker, AWS, Container, Microservices, spring boot). </div> <div> - Shell Scripting. </div> <div> - Spinnaker. </div> <div> - Linux. </div> <div> - CDD. </div> <div> - CI/CD. </div> <div> - Terraform. </div> <div> - Tools for CI/CD (Git, Gerrit, Jenkins, Sonar, Helm). </div> <div> - Private Cloud (AWS, GCP, Azure). </div> <div> - BitBucket. </div> <div> - Red Hat Openshift. </div> </div> </div> </div>",False,30928,0,1719403771000,crawled,1
Devops Engineer,210624003976,INR,20 Days Ago,grey,Hexaware Technologies,False,"Aws Devops,aws,Lamda,Python,Devops",4-9 Yrs,Not disclosed,"Hybrid - Chennai, Pune, Bangalore Rural",16564,/job-listings-devops-engineer-hexaware-technologies-pune-bangalore-rural-chennai-4-to-9-years-210624003976,hexaware-technologies-jobs-careers-9815,"Certifications such as AWS Certified DevOps Engineer Professional<br><br>Should possess good knowledge of Monitoring and logging tools (CloudWatch,ELK Stack,etc.)<br><br> 5+ Years of Experience in Dev Ops on AWS<br><br>Hands on Experience in managing mission critical AWS environment",False,12466,0,1719217747797,jp,1
Devops Engineer,210624003973,INR,20 Days Ago,grey,Hexaware Technologies,False,"Azure Devops,PAAS,Iaas Services,Microsoft Azure,Iaas,Devops",4-9 Yrs,Not disclosed,"Hybrid - Chennai, Bangalore Rural, Mumbai (All Areas)",16564,/job-listings-devops-engineer-hexaware-technologies-bangalore-rural-chennai-mumbai-all-areas-4-to-9-years-210624003973,hexaware-technologies-jobs-careers-9815,"Designing and developing of automation tools and infrastructure to run services in Private / Public Cloud. Strong experience in Implementing Continuous Integration and Continuous Delivery Patterns. <br><br>Experience in Version Control,Branching strategies,release definitions and controls in different stages(Dev,SIT,UAT,PROD)",False,12466,0,1719217796321,jp,1
DevOps Lead - Mumbai- No WFH,210524501692,INR,30+ Days Ago,grey,Essenware,False,"Maven,zabbix,Linux,Networking,nginx,Information security,Shell scripting,Application development",5-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-devops-lead-mumbai-no-wfh-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-210524501692,essenware-jobs-careers-6042484,"6+ years of experience in designing and maintaining high volume and Devops Skills Strong (Financial domain good to have) . Should be able to containerize (Docker / Kubernetes) enterprise java applications<br><br>Experience in enterprise application development,maintenance and operations",False,8785973,0,1716297111000,crawled,1
Senior Devops Engineer,170624005721,INR,26 Days Ago,grey,WPP,False,"Cloud Technologies,Terraform,Devops,Aws Cloud,Aws Devops,GCP,AWS,Gcp Cloud",8-13 Yrs,Not disclosed,Chennai,5185182,/job-listings-senior-devops-engineer-wpp-chennai-8-to-13-years-170624005721,wpp-jobs-careers-2064734,"Our clients include 61 of the FTSE 100,307 of the Fortune Global 500,all 30 of the Dow Jones 30 and 62 of the NASDAQ WPP are the leader in the Bloomberg Gender Equality Index and 20th in the FTSE 100 rankings for Women on Boards<br><br>Support Product Owner & Technical Lead as key advisor by identifying system efficiencies and functionality enhancements that should be considered",False,4676921,0,1718632644915,jp,1
DevOps Track Engineer,160524502637,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Maven,Drupal,XML,Javascript,CMS,Agile,JSON,Selenium",3-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-160524502637,hexaware-technologies-jobs-careers-9815,Expertise and understanding of end-to-end DevOps tools and processes . Eloqua . Drupal . Bachelors degree in Computer Science / Information Technology . <br><br>Experience integrating 3rd party source code and / or libraries . <br><br>Experience consuming and developing XML and JSON web services . .,False,12466,0,1715863102000,crawled,1
DevOps Track Engineer,160524502302,INR,30+ Days Ago,grey,Hexaware Technologies,False,"catalog management,Automation,jQuery,XML,Control system,devops,System integration,Debugging",5-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-160524502302,hexaware-technologies-jobs-careers-9815,"Hands on experience in installation,upgrades and maintenance of CICD Pipelines and DevOps tools like Azure,GIT / Jenkins<br><br> . Git / Github version control system experience is necessary<br><br>Designs and implements the infrastructure required for deploying applications in Azure<br><br> . 5+ years experience working in Automation and DevOps",False,12466,0,1715862063000,crawled,1
DevOps Track Sr.Engineer,160524502211,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Analytical skills,Training,Interpersonal skills,Test strategy,Project management,data integrity,Management,JIRA",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502211,hexaware-technologies-jobs-careers-9815,"Certifications in Jira and Confluence administration or migration are preferred<br><br>Proven experience in managing and executing Jira and Confluence migrations,with a focus on consolidating multiple Jira and Confluence instances<br><br>Experience with other project management and collaboration tools is a plus",False,12466,0,1715862055000,crawled,1
DevOps Track Sr.Engineer,160524502195,INR,30+ Days Ago,grey,Hexaware Technologies,False,"NAT,Publishing,Security management,Powershell,devops,microsoft azure,Management,bash scripting",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502195,hexaware-technologies-jobs-careers-9815,"Intensive experience in configuring enterprise grade Azure Kubernetes,ACRs,Docker,Helm charts,Terraform,Application gateway,NAT etc<br><br>Experience in Azure resource deployments,VMSS,Load balancer,ARM template deployments using Azure DevOps pipelines<br><br>Experience in Microsoft Azure,Azure platform management,PAAS,IAAS,RBAC,Security . .",False,12466,0,1715862054000,crawled,1
DevOps Track Engineer,160524502637,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Maven,Drupal,XML,Javascript,CMS,Agile,JSON,Selenium",3-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-160524502637,hexaware-technologies-jobs-careers-9815,Expertise and understanding of end-to-end DevOps tools and processes . Eloqua . Drupal . Bachelors degree in Computer Science / Information Technology . <br><br>Experience integrating 3rd party source code and / or libraries . <br><br>Experience consuming and developing XML and JSON web services . .,False,12466,0,1715863102000,crawled,1
DevOps Track Engineer,160524502302,INR,30+ Days Ago,grey,Hexaware Technologies,False,"catalog management,Automation,jQuery,XML,Control system,devops,System integration,Debugging",5-7 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-160524502302,hexaware-technologies-jobs-careers-9815,"Hands on experience in installation,upgrades and maintenance of CICD Pipelines and DevOps tools like Azure,GIT / Jenkins<br><br> . Git / Github version control system experience is necessary<br><br>Designs and implements the infrastructure required for deploying applications in Azure<br><br> . 5+ years experience working in Automation and DevOps",False,12466,0,1715862063000,crawled,1
DevOps Track Sr.Engineer,160524502211,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Analytical skills,Training,Interpersonal skills,Test strategy,Project management,data integrity,Management,JIRA",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502211,hexaware-technologies-jobs-careers-9815,"Certifications in Jira and Confluence administration or migration are preferred<br><br>Proven experience in managing and executing Jira and Confluence migrations,with a focus on consolidating multiple Jira and Confluence instances<br><br>Experience with other project management and collaboration tools is a plus",False,12466,0,1715862055000,crawled,1
DevOps Track Sr.Engineer,160524502195,INR,30+ Days Ago,grey,Hexaware Technologies,False,"NAT,Publishing,Security management,Powershell,devops,microsoft azure,Management,bash scripting",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502195,hexaware-technologies-jobs-careers-9815,"Intensive experience in configuring enterprise grade Azure Kubernetes,ACRs,Docker,Helm charts,Terraform,Application gateway,NAT etc<br><br>Experience in Azure resource deployments,VMSS,Load balancer,ARM template deployments using Azure DevOps pipelines<br><br>Experience in Microsoft Azure,Azure platform management,PAAS,IAAS,RBAC,Security . .",False,12466,0,1715862054000,crawled,1
DevOps Track Sr.Engineer,160524502188,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Service management,devops,ITSM,service catalog,JIRA,Catalog,Management,Servicing",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502188,hexaware-technologies-jobs-careers-9815,"<div> <p>   </p> <p> </p> <ul> <li> Create (define the requirements, workflows) and maintain a comprehensive service catalog that clearly defines available services, service levels, and associated costs. </li> <li> Ensure the service catalog is easily accessible to customers and regularly updated to reflect changes in services and service offerings. </li> <li> Collaborate with team in developing scalable, efficient, and maintainable solutions using Jira Service Management (JSM) </li> </ul> </div>",False,12466,0,1715862053000,crawled,1
DevOps Track Sr.Engineer,160524502181,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Maven,Powershell,Configuration management,PAAS,Agile,microsoft,Solution Architect,SQL",6-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-8-years-160524502181,hexaware-technologies-jobs-careers-9815," . Open to work in 24x7 Support environment on a shift basis <br><br>Bachelor s degree in computer science,Engineering,IT,Mathematics,or related field preferred . 6-8 years of relevant work experience in Azure DevOps as an Individual contributor & Technical Lead role <br><br>Relevant experience in either an internal or external software or platform engineering role,or similar . .",False,12466,0,1715862053000,crawled,1
DevOps Track Sr.Engineer,160524502167,INR,30+ Days Ago,grey,Hexaware Technologies,False,"data services,GIT,Version control,devops,Deployment,JSON,Management,Troubleshooting",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502167,hexaware-technologies-jobs-careers-9815,"Proficient in version control systems like Git,GitHub,Bitbucket,Azure Repos",False,12466,0,1715862052000,crawled,1
